303	724568	TN	20221	7	1315	1730	C4-204	0	25	NULL	NULL	BF4523
304	726608	TN	20221	6	1315	1730	C4-204	0	25	NULL	NULL	BF4523
305	726608	TN	20221	7	1315	1730	C4-204	0	25	NULL	NULL	BF4523
306	138116	LT+BT	20221	5	0825	1145	NULL	0	120	NULL	NULL	BF4524
307	138118	LT+BT	20221	4	0920	1145	NULL	0	120	NULL	NULL	BF4525
308	138119	LT+BT	20221	6	0825	1145	D9-106	0	100	NULL	NULL	BF4526
309	722613	?A	20221	NULL	NULL	NULL	NULL	0	200	NULL	NULL	BF4527
310	139051	LT+BT	20221	3	0645	0910	D9-408	0	30	NULL	NULL	BF4531
311	725466	TN	20221	4	1315	1730	C4-301	0	20	NULL	NULL	BF4533
312	725466	TN	20221	4	1315	1730	TTB4	0	20	NULL	NULL	BF4533
313	722612	?A	20221	NULL	NULL	NULL	NULL	0	200	NULL	NULL	BF4535
314	136240	LT+BT	20221	2	0920	1145	D6-105	0	36	NULL	NULL	BF4559E
315	136243	LT+BT	20221	4	0825	1005	D6-105	0	36	NULL	NULL	BF4561E
316	726275	TN	20221	8	0730	1645	B1-306	0	30	NULL	NULL	BF4561E
317	136244	LT+BT	20221	4	1015	1145	D6-105	0	36	NULL	NULL	BF4562E
318	722598	?ATN	20221	NULL	NULL	NULL	NULL	0	200	NULL	NULL	BF4591
319	726267	?A	20221	6	1315	1730	C4-112	0	25	NULL	NULL	BF4598E
320	726267	?A	20221	6	1315	1730	C4-209	0	25	NULL	NULL	BF4598E
321	726267	?A	20221	6	1315	1730	C4-111	0	25	NULL	NULL	BF4598E
322	726268	?A	20221	7	1315	1730	C4-112	0	25	NULL	NULL	BF4598E
323	726268	?A	20221	7	1315	1730	C4-209	0	25	NULL	NULL	BF4598E
324	726268	?A	20221	7	1315	1730	C4-111	0	25	NULL	NULL	BF4598E
325	726277	?A	20221	NULL	NULL	NULL	NULL	0	200	NULL	NULL	BF4598E
326	138093	LT+BT	20221	6	0645	1005	D7-308	0	40	NULL	NULL	BF4701
327	138090	LT+BT	20221	2	0645	1005	D3-403	0	80	NULL	NULL	BF4705
328	724553	TN	20221	2	1230	1645	C4-401	0	15	NULL	NULL	BF4708
329	724553	TN	20221	3	1230	1645	C4-401	0	15	NULL	NULL	BF4708
330	724553	TN	20221	4	1230	1645	C4-401	0	15	NULL	NULL	BF4708
331	724553	TN	20221	5	1230	1645	C4-401	0	15	NULL	NULL	BF4708
332	724553	TN	20221	6	1230	1645	C4-401	0	15	NULL	NULL	BF4708
